,Sentence #,Word,Tag
29864,Sentence: 1789,COMPANY,I-COM
29865,Sentence: 1789,",",O
29866,Sentence: 1789,CÔNG,B-COM
29867,Sentence: 1789,TY,I-COM
29868,Sentence: 1789,CỔ,I-COM
29869,Sentence: 1789,PHẦN,I-COM
29870,Sentence: 1789,THƯƠNG,I-COM
29871,Sentence: 1789,MẠI,I-COM
29872,Sentence: 1789,CÔNG,I-COM
29873,Sentence: 1789,NGHỆ,I-COM
29874,Sentence: 1789,DỊCH,I-COM
29875,Sentence: 1789,VỤ,I-COM
29876,Sentence: 1789,TRƯỜNG,I-COM
29877,Sentence: 1789,THỊNH,I-COM
29878,Sentence: 1790,CÔNG,B-COM
29879,Sentence: 1790,TY,I-COM
29880,Sentence: 1790,TNHH,I-COM
29881,Sentence: 1790,XÂY,I-COM
29882,Sentence: 1790,DỰNG,I-COM
29883,Sentence: 1790,HÀ,I-COM
29884,Sentence: 1790,NAM,I-COM
29885,Sentence: 1790,",",O
29886,Sentence: 1790,CÔNG,B-COM
29887,Sentence: 1790,TY,I-COM
29888,Sentence: 1790,TNHH,I-COM
29889,Sentence: 1790,XÂY,I-COM
29890,Sentence: 1790,DỰNG,I-COM
29891,Sentence: 1790,HÀ,I-COM
29892,Sentence: 1790,NAM,I-COM
29893,Sentence: 1790,",",O
29894,Sentence: 1790,CÔNG,B-COM
29895,Sentence: 1790,TY,I-COM
29896,Sentence: 1790,TRÁCH,I-COM
29897,Sentence: 1790,NHIỆM,I-COM
29898,Sentence: 1790,HỮU,I-COM
29899,Sentence: 1790,HẠN,I-COM
29900,Sentence: 1790,XÂY,I-COM
29901,Sentence: 1790,DỰNG,I-COM
29902,Sentence: 1790,HÀ,I-COM
29903,Sentence: 1790,NAM,I-COM
29904,Sentence: 1791,CÔNG,B-COM
29905,Sentence: 1791,TY,I-COM
29906,Sentence: 1791,CỔ,I-COM
29907,Sentence: 1791,PHẦN,I-COM
29908,Sentence: 1791,XUẤT,I-COM
29909,Sentence: 1791,NHẬP,I-COM
29910,Sentence: 1791,KHẨU,I-COM
29911,Sentence: 1791,THƯƠNG,I-COM
29912,Sentence: 1791,MẠI,I-COM
29913,Sentence: 1791,BẢO,I-COM
29914,Sentence: 1791,NGỌC,I-COM
29915,Sentence: 1792,WINCAPITAL,B-COM
29916,Sentence: 1792,PARTNERS,I-COM
29917,Sentence: 1792,"CO.,LTD",I-COM
29918,Sentence: 1792,",",O
29919,Sentence: 1792,CÔNG,B-COM
29920,Sentence: 1792,TY,I-COM
29921,Sentence: 1792,TNHH,I-COM
29922,Sentence: 1792,WINCAPITAL,I-COM
29923,Sentence: 1792,PARTNERS,I-COM
29924,Sentence: 1793,BINH,B-COM
29925,Sentence: 1793,AN,I-COM
29926,Sentence: 1793,PHAT,I-COM
29927,Sentence: 1793,TRANSPORTATION,I-COM
29928,Sentence: 1793,"CO.,",I-COM
29929,Sentence: 1793,LTD,I-COM
29930,Sentence: 1793,",",O
29931,Sentence: 1793,BINH,B-COM
29932,Sentence: 1793,AN,I-COM
29933,Sentence: 1793,PHAT,I-COM
29934,Sentence: 1793,XNK,I-COM
29935,Sentence: 1793,TRANSPORTATION,I-COM
29936,Sentence: 1793,TMDV,I-COM
29937,Sentence: 1793,COMPANY,I-COM
29938,Sentence: 1793,LIMITED,I-COM
29939,Sentence: 1793,",",O
29940,Sentence: 1793,CÔNG,B-COM
29941,Sentence: 1793,TY,I-COM
29942,Sentence: 1793,TNHH,I-COM
29943,Sentence: 1793,TMDV,I-COM
29944,Sentence: 1793,VẬN,I-COM
29945,Sentence: 1793,TẢI,I-COM
29946,Sentence: 1793,XNK,I-COM
29947,Sentence: 1793,BÌNH,I-COM
29948,Sentence: 1793,AN,I-COM
29949,Sentence: 1793,PHÁT,I-COM
29950,Sentence: 1794,HOAPHAT,B-COM
29951,Sentence: 1794,-,I-COM
29952,Sentence: 1794,BINHDINH,I-COM
29953,Sentence: 1794,"CO.,LTD",I-COM
29954,Sentence: 1794,",",O
29955,Sentence: 1794,HOAPHAT,B-COM
29956,Sentence: 1794,-,I-COM
29957,Sentence: 1794,BINHDINH,I-COM
29958,Sentence: 1794,ONE,I-COM
29959,Sentence: 1794,-,I-COM
29960,Sentence: 1794,MEMBER,I-COM
29961,Sentence: 1794,LIMITED,I-COM
29962,Sentence: 1794,LIABILITY,I-COM
29963,Sentence: 1794,COMPANY,I-COM
29964,Sentence: 1794,",",O
29965,Sentence: 1794,CÔNG,B-COM
29966,Sentence: 1794,TY,I-COM
29967,Sentence: 1794,TNHH,I-COM
29968,Sentence: 1794,MỘT,I-COM
29969,Sentence: 1794,THÀNH,I-COM
29970,Sentence: 1794,VIÊN,I-COM
29971,Sentence: 1794,HÒA,I-COM
29972,Sentence: 1794,PHÁT,I-COM
29973,Sentence: 1794,-,I-COM
29974,Sentence: 1794,BÌNH,I-COM
29975,Sentence: 1794,ĐỊNH,I-COM
29976,Sentence: 1795,CÔNG,B-COM
29977,Sentence: 1795,TY,I-COM
29978,Sentence: 1795,TRÁCH,I-COM
29979,Sentence: 1795,NHIỆM,I-COM
29980,Sentence: 1795,HỮU,I-COM
29981,Sentence: 1795,HẠN,I-COM
29982,Sentence: 1795,TIN,I-COM
29983,Sentence: 1795,HỌC,I-COM
29984,Sentence: 1795,CÔNG,I-COM
29985,Sentence: 1795,THÀNH,I-COM
29986,Sentence: 1796,CÔNG,B-COM
29987,Sentence: 1796,TY,I-COM
29988,Sentence: 1796,91,I-COM
29989,Sentence: 1796,",",O
29990,Sentence: 1796,91,B-COM
29991,Sentence: 1796,COMPANY,I-COM
29992,Sentence: 1796,-,I-COM
29993,Sentence: 1796,DONG,I-COM
29994,Sentence: 1796,BAC,I-COM
29995,Sentence: 1796,CORPORATION,I-COM
29996,Sentence: 1796,BRANCH,I-COM
29997,Sentence: 1796,",",O
29998,Sentence: 1796,CÔNG,B-COM
29999,Sentence: 1796,TY,I-COM
30000,Sentence: 1796,91,I-COM
30001,Sentence: 1796,-,I-COM
30002,Sentence: 1796,CHI,I-COM
30003,Sentence: 1796,NHÁNH,I-COM
30004,Sentence: 1796,TỔNG,I-COM
30005,Sentence: 1796,CÔNG,I-COM
30006,Sentence: 1796,TY,I-COM
30007,Sentence: 1796,ĐÔNG,I-COM
30008,Sentence: 1796,BẮC,I-COM
30009,Sentence: 1797,CÔNG,B-COM
30010,Sentence: 1797,TY,I-COM
30011,Sentence: 1797,TNHH,I-COM
30012,Sentence: 1797,SEJOONG,I-COM
30013,Sentence: 1797,VIỆT,I-COM
30014,Sentence: 1797,NAM,I-COM
30015,Sentence: 1798,CÔNG,B-COM
30016,Sentence: 1798,TY,I-COM
30017,Sentence: 1798,TNHH,I-COM
30018,Sentence: 1798,MỘT,I-COM
30019,Sentence: 1798,THÀNH,I-COM
30020,Sentence: 1798,VIÊN,I-COM
30021,Sentence: 1798,KHÁCH,I-COM
30022,Sentence: 1798,SẠN,I-COM
30023,Sentence: 1798,DU,I-COM
30024,Sentence: 1798,LỊCH,I-COM
30025,Sentence: 1798,VẬN,I-COM
30026,Sentence: 1798,TẢI,I-COM
30027,Sentence: 1798,VŨ,I-COM
30028,Sentence: 1798,LINH,I-COM
30029,Sentence: 1798,-,I-COM
30030,Sentence: 1798,CHI,I-COM
30031,Sentence: 1798,NHÁNH,I-COM
30032,Sentence: 1798,KIÊN,I-COM
30033,Sentence: 1798,GIANG,I-COM
30034,Sentence: 1799,CÔNG,B-COM
30035,Sentence: 1799,TY,I-COM
30036,Sentence: 1799,TNHH,I-COM
30037,Sentence: 1799,AN,I-COM
30038,Sentence: 1799,PHÚ,I-COM
30039,Sentence: 1799,(NỘP,I-COM
30040,Sentence: 1799,HỘ),I-COM
30041,Sentence: 1800,"SLC-VINA.,",B-COM
30042,Sentence: 1800,JSC,I-COM
30043,Sentence: 1800,",",O
30044,Sentence: 1800,"SLC-VINA.,",B-COM
30045,Sentence: 1800,JSC,I-COM
30046,Sentence: 1800,",",O
30047,Sentence: 1800,CÔNG,B-COM
30048,Sentence: 1800,TY,I-COM
30049,Sentence: 1800,CỔ,I-COM
30050,Sentence: 1800,PHẦN,I-COM
30051,Sentence: 1800,PHÁT,I-COM
30052,Sentence: 1800,TRIỂN,I-COM
30053,Sentence: 1800,THƯƠNG,I-COM
30054,Sentence: 1800,MẠI,I-COM
30055,Sentence: 1800,VÀ,I-COM
30056,Sentence: 1800,DỊCH,I-COM
30057,Sentence: 1800,VỤ,I-COM
30058,Sentence: 1800,SLC,I-COM
30059,Sentence: 1800,VIỆT,I-COM
30060,Sentence: 1800,NAM,I-COM
30061,Sentence: 1801,VIET,B-COM
30062,Sentence: 1801,A,I-COM
30063,Sentence: 1801,"TRAC.,JSC",I-COM
30064,Sentence: 1801,",",O
30065,Sentence: 1801,VIET,B-COM
30066,Sentence: 1801,A,I-COM
30067,Sentence: 1801,"TRAC.,JSC",I-COM
30068,Sentence: 1801,",",O
30069,Sentence: 1801,CÔNG,B-COM
30070,Sentence: 1801,TY,I-COM
30071,Sentence: 1801,TNHH,I-COM
30072,Sentence: 1801,TRUYỀN,I-COM
30073,Sentence: 1801,THÔNG,I-COM
30074,Sentence: 1801,THƯƠNG,I-COM
30075,Sentence: 1801,MẠI,I-COM
30076,Sentence: 1801,VIỆT,I-COM
30077,Sentence: 1801,Á,I-COM
30078,Sentence: 1802,PHAN,B-COM
30079,Sentence: 1802,VIET,I-COM
30080,Sentence: 1802,MEDIA,I-COM
30081,Sentence: 1802,"CO.,LTD",I-COM
30082,Sentence: 1802,",",O
30083,Sentence: 1802,PHAN,B-COM
30084,Sentence: 1802,VIET,I-COM
30085,Sentence: 1802,MEDIA,I-COM
30086,Sentence: 1802,SOLUTIONS,I-COM
30087,Sentence: 1802,COMPANY,I-COM
30088,Sentence: 1802,LIMITED,I-COM
30089,Sentence: 1802,",",O
30090,Sentence: 1802,CÔNG,B-COM
30091,Sentence: 1802,TY,I-COM
30092,Sentence: 1802,TNHH,I-COM
30093,Sentence: 1802,GIẢI,I-COM
30094,Sentence: 1802,PHÁP,I-COM
30095,Sentence: 1802,TRUYỀN,I-COM
30096,Sentence: 1802,THÔNG,I-COM
30097,Sentence: 1802,PHAN,I-COM
30098,Sentence: 1802,VIỆT,I-COM
30099,Sentence: 1803,CÔNG,B-COM
30100,Sentence: 1803,TY,I-COM
30101,Sentence: 1803,CP,I-COM
30102,Sentence: 1803,PHÁT,I-COM
30103,Sentence: 1803,TRIỂN,I-COM
30104,Sentence: 1803,NGUỒN,I-COM
30105,Sentence: 1803,NHÂN,I-COM
30106,Sentence: 1803,LỰC,I-COM
30107,Sentence: 1803,HÀ,I-COM
30108,Sentence: 1803,GIANG,I-COM
30109,Sentence: 1803,",",O
30110,Sentence: 1803,CÔNG,B-COM
30111,Sentence: 1803,TY,I-COM
30112,Sentence: 1803,CP,I-COM
30113,Sentence: 1803,PHÁT,I-COM
30114,Sentence: 1803,TRIỂN,I-COM
30115,Sentence: 1803,NGUỒN,I-COM
30116,Sentence: 1803,NHÂN,I-COM
30117,Sentence: 1803,LỰC,I-COM
30118,Sentence: 1803,HÀ,I-COM
30119,Sentence: 1803,GIANG,I-COM
30120,Sentence: 1803,",",O
30121,Sentence: 1803,CÔNG,B-COM
30122,Sentence: 1803,TY,I-COM
30123,Sentence: 1803,CỔ,I-COM
30124,Sentence: 1803,PHẦN,I-COM
30125,Sentence: 1803,PHÁT,I-COM
30126,Sentence: 1803,TRIỂN,I-COM
30127,Sentence: 1803,NGUỒN,I-COM
30128,Sentence: 1803,NHÂN,I-COM
30129,Sentence: 1803,LỰC,I-COM
30130,Sentence: 1803,HÀ,I-COM
30131,Sentence: 1803,GIANG,I-COM
30132,Sentence: 1804,MSO,B-COM
30133,Sentence: 1804,",",O
30134,Sentence: 1804,MSO,B-COM
30135,Sentence: 1804,",",O
30136,Sentence: 1804,CÔNG,B-COM
30137,Sentence: 1804,TY,I-COM
30138,Sentence: 1804,CỔ,I-COM
30139,Sentence: 1804,PHẦN,I-COM
30140,Sentence: 1804,TỐI,I-COM
30141,Sentence: 1804,ƯU,I-COM
30142,Sentence: 1804,HÓA,I-COM
30143,Sentence: 1804,GIẢI,I-COM
30144,Sentence: 1804,PHÁP,I-COM
30145,Sentence: 1804,QUẢN,I-COM
30146,Sentence: 1804,LÝ,I-COM
30147,Sentence: 1805,CÔNG,B-COM
30148,Sentence: 1805,TY,I-COM
30149,Sentence: 1805,TNHH,I-COM
30150,Sentence: 1805,THƯƠNG,I-COM
30151,Sentence: 1805,MẠI,I-COM
30152,Sentence: 1805,VÀ,I-COM
30153,Sentence: 1805,DỊCH,I-COM
30154,Sentence: 1805,VỤ,I-COM
30155,Sentence: 1805,AVF,I-COM
30156,Sentence: 1805,",",O
30157,Sentence: 1805,CÔNG,B-COM
30158,Sentence: 1805,TY,I-COM
30159,Sentence: 1805,TNHH,I-COM
30160,Sentence: 1805,THƯƠNG,I-COM
30161,Sentence: 1805,MẠI,I-COM
30162,Sentence: 1805,VÀ,I-COM
30163,Sentence: 1805,DỊCH,I-COM
30164,Sentence: 1805,VỤ,I-COM
30165,Sentence: 1805,AVF,I-COM
30166,Sentence: 1805,",",O
30167,Sentence: 1805,CÔNG,B-COM
30168,Sentence: 1805,TY,I-COM
30169,Sentence: 1805,TNHH,I-COM
30170,Sentence: 1805,THƯƠNG,I-COM
30171,Sentence: 1805,MẠI,I-COM
30172,Sentence: 1805,VÀ,I-COM
30173,Sentence: 1805,DỊCH,I-COM
30174,Sentence: 1805,VỤ,I-COM
30175,Sentence: 1805,AVF,I-COM
30176,Sentence: 1806,NAM,B-COM
30177,Sentence: 1806,HUNG,I-COM
30178,Sentence: 1806,COMPANY,I-COM
30179,Sentence: 1806,",",O
30180,Sentence: 1806,NAM,B-COM
30181,Sentence: 1806,HUNG,I-COM
30182,Sentence: 1806,COMPANY,I-COM
30183,Sentence: 1806,",",O
30184,Sentence: 1806,CÔNG,B-COM
30185,Sentence: 1806,TY,I-COM
30186,Sentence: 1806,TNHH,I-COM
30187,Sentence: 1806,NAM,I-COM
30188,Sentence: 1806,HƯNG,I-COM
30189,Sentence: 1807,MINH,B-COM
30190,Sentence: 1807,TAN,I-COM
30191,Sentence: 1807,TELECOMMUNICATION,I-COM
30192,Sentence: 1807,SERVICE,I-COM
30193,Sentence: 1807,COMPANY,I-COM
30194,Sentence: 1807,LIMITED,I-COM
30195,Sentence: 1807,",",O
30196,Sentence: 1807,CÔNG,B-COM
30197,Sentence: 1807,TY,I-COM
30198,Sentence: 1807,TNHH,I-COM
30199,Sentence: 1807,MỘT,I-COM
30200,Sentence: 1807,THÀNH,I-COM
30201,Sentence: 1807,VIÊN,I-COM
30202,Sentence: 1807,DỊCH,I-COM
30203,Sentence: 1807,VỤ,I-COM
30204,Sentence: 1807,VIỄN,I-COM
30205,Sentence: 1807,THÔNG,I-COM
30206,Sentence: 1807,MINH,I-COM
30207,Sentence: 1807,TÂN,I-COM
30208,Sentence: 1808,MASTER'S,B-COM
30209,Sentence: 1808,SEEDS,I-COM
30210,Sentence: 1808,"CO.,",I-COM
30211,Sentence: 1808,LTD,I-COM
30212,Sentence: 1808,",",O
30213,Sentence: 1808,MASTER'S,B-COM
30214,Sentence: 1808,SEEDS,I-COM
30215,Sentence: 1808,LIMITED,I-COM
30216,Sentence: 1808,COMPANY,I-COM
30217,Sentence: 1808,",",O
30218,Sentence: 1808,CÔNG,B-COM
30219,Sentence: 1808,TY,I-COM
30220,Sentence: 1808,TNHH,I-COM
30221,Sentence: 1808,MASTER'S,I-COM
30222,Sentence: 1808,SEEDS,I-COM
30223,Sentence: 1809,HUY,B-COM
30224,Sentence: 1809,"BINH.,",I-COM
30225,Sentence: 1809,JSC,I-COM
30226,Sentence: 1809,",",O
30227,Sentence: 1809,HUY,B-COM
30228,Sentence: 1809,"BINH.,",I-COM
30229,Sentence: 1809,JSC,I-COM
30230,Sentence: 1809,",",O
30231,Sentence: 1809,CÔNG,B-COM
30232,Sentence: 1809,TY,I-COM
30233,Sentence: 1809,CỔ,I-COM
30234,Sentence: 1809,PHẦN,I-COM
30235,Sentence: 1809,ĐẦU,I-COM
30236,Sentence: 1809,TƯ,I-COM
30237,Sentence: 1809,NÔNG,I-COM
30238,Sentence: 1809,NGHIỆP,I-COM
30239,Sentence: 1809,HUY,I-COM
30240,Sentence: 1809,BÌNH,I-COM
30241,Sentence: 1810,GIA,B-COM
30242,Sentence: 1810,BAO,I-COM
30243,Sentence: 1810,AGRICUTURAL,I-COM
30244,Sentence: 1810,CORP,I-COM
30245,Sentence: 1810,",",O
30246,Sentence: 1810,CÔNG,B-COM
30247,Sentence: 1810,TY,I-COM
30248,Sentence: 1810,CỔ,I-COM
30249,Sentence: 1810,PHẦN,I-COM
30250,Sentence: 1810,NÔNG,I-COM
30251,Sentence: 1810,SẢN,I-COM
30252,Sentence: 1810,THỰC,I-COM
30253,Sentence: 1810,PHẨM,I-COM
30254,Sentence: 1810,GIA,I-COM
30255,Sentence: 1810,BẢO,I-COM
30256,Sentence: 1811,CÔNG,B-COM
30257,Sentence: 1811,TY,I-COM
30258,Sentence: 1811,TNHH,I-COM
30259,Sentence: 1811,TRANG,I-COM
30260,Sentence: 1811,THIẾT,I-COM
30261,Sentence: 1811,BỊ,I-COM
30262,Sentence: 1811,XÂY,I-COM
30263,Sentence: 1811,DỰNG,I-COM
30264,Sentence: 1811,CƯỜNG,I-COM
30265,Sentence: 1811,PHÁT,I-COM
30266,Sentence: 1812,TL,B-COM
30267,Sentence: 1812,MIMETALS,I-COM
30268,Sentence: 1812,"CO.,",I-COM
30269,Sentence: 1812,LTD,I-COM
30270,Sentence: 1812,",",O
30271,Sentence: 1812,TL,B-COM
30272,Sentence: 1812,MIMETALS,I-COM
30273,Sentence: 1812,"CO.,",I-COM
30274,Sentence: 1812,LTD,I-COM
30275,Sentence: 1812,",",O
30276,Sentence: 1812,CÔNG,B-COM
30277,Sentence: 1812,TY,I-COM
30278,Sentence: 1812,TNHH,I-COM
30279,Sentence: 1812,KIM,I-COM
30280,Sentence: 1812,KHOÁNG,I-COM
30281,Sentence: 1812,THĂNG,I-COM
30282,Sentence: 1812,LONG,I-COM
30283,Sentence: 1813,CÔNG,B-COM
30284,Sentence: 1813,TY,I-COM
30285,Sentence: 1813,TNHH,I-COM
30286,Sentence: 1813,LỐP,I-COM
30287,Sentence: 1813,XE,I-COM
30288,Sentence: 1813,SAO,I-COM
30289,Sentence: 1813,MAI,I-COM
30290,Sentence: 1814,CÔNG,B-COM
30291,Sentence: 1814,TY,I-COM
30292,Sentence: 1814,TNHH,I-COM
30293,Sentence: 1814,THIÊN,I-COM
30294,Sentence: 1814,NGA,I-COM
30295,Sentence: 1815,SCTS,B-COM
30296,Sentence: 1815,",",O
30297,Sentence: 1815,SCTS,B-COM
30298,Sentence: 1815,",",O
30299,Sentence: 1815,CÔNG,B-COM
30300,Sentence: 1815,TY,I-COM
30301,Sentence: 1815,TNHH,I-COM
30302,Sentence: 1815,DỊCH,I-COM
30303,Sentence: 1815,VỤ,I-COM
30304,Sentence: 1815,CÔNG,I-COM
30305,Sentence: 1815,NGHỆ,I-COM
30306,Sentence: 1815,SIÊU,I-COM
30307,Sentence: 1815,CƯỜNG,I-COM
30308,Sentence: 1816,CÔNG,B-COM
30309,Sentence: 1816,TY,I-COM
30310,Sentence: 1816,THỐNG,I-COM
30311,Sentence: 1816,CHÍ,I-COM
30312,Sentence: 1816,HƯỚNG,I-COM
30313,Sentence: 1816,",",O
30314,Sentence: 1816,CÔNG,B-COM
30315,Sentence: 1816,TY,I-COM
30316,Sentence: 1816,THỐNG,I-COM
30317,Sentence: 1816,CHÍ,I-COM
30318,Sentence: 1816,HƯỚNG,I-COM
30319,Sentence: 1816,",",O
30320,Sentence: 1816,CÔNG,B-COM
30321,Sentence: 1816,TY,I-COM
30322,Sentence: 1816,TNHH,I-COM
30323,Sentence: 1816,MỘT,I-COM
30324,Sentence: 1816,THÀNH,I-COM
30325,Sentence: 1816,VIÊN,I-COM
30326,Sentence: 1816,THỐNG,I-COM
30327,Sentence: 1816,CHÍ,I-COM
30328,Sentence: 1816,HƯỚNG,I-COM
30329,Sentence: 1817,CTS,B-COM
30330,Sentence: 1817,VIET,I-COM
30331,Sentence: 1817,NAM,I-COM
30332,Sentence: 1817,"CO.,",I-COM
30333,Sentence: 1817,LTD,I-COM
30334,Sentence: 1817,",",O
30335,Sentence: 1817,CTS,B-COM
30336,Sentence: 1817,VIET,I-COM
30337,Sentence: 1817,NAM,I-COM
30338,Sentence: 1817,"CO.,",I-COM
30339,Sentence: 1817,LTD,I-COM
30340,Sentence: 1817,",",O
30341,Sentence: 1817,CÔNG,B-COM
30342,Sentence: 1817,TY,I-COM
30343,Sentence: 1817,TNHH,I-COM
30344,Sentence: 1817,CTS,I-COM
30345,Sentence: 1817,VIỆT,I-COM
30346,Sentence: 1817,NAM,I-COM
30347,Sentence: 1818,CÔNG,B-COM
30348,Sentence: 1818,TY,I-COM
30349,Sentence: 1818,TÂN,I-COM
30350,Sentence: 1818,HÙNG,I-COM
30351,Sentence: 1818,THỊNH,I-COM
30352,Sentence: 1818,",",O
30353,Sentence: 1818,TAN,B-COM
30354,Sentence: 1818,HUNG,I-COM
30355,Sentence: 1818,THINH,I-COM
30356,Sentence: 1818,WOODWORKING,I-COM
30357,Sentence: 1818,MACHINE,I-COM
30358,Sentence: 1818,COMPANY,I-COM
30359,Sentence: 1818,LIMITED,I-COM
30360,Sentence: 1818,",",O
30361,Sentence: 1818,CÔNG,B-COM
30362,Sentence: 1818,TY,I-COM
30363,Sentence: 1818,TNHH,I-COM
30364,Sentence: 1818,MÁY,I-COM
30365,Sentence: 1818,CHẾ,I-COM
30366,Sentence: 1818,BIẾN,I-COM
30367,Sentence: 1818,GỖ,I-COM
30368,Sentence: 1818,TÂN,I-COM
30369,Sentence: 1818,HÙNG,I-COM
30370,Sentence: 1818,THỊNH,I-COM
30371,Sentence: 1819,BAC,B-COM
30372,Sentence: 1819,VIET,I-COM
30373,Sentence: 1819,TRADING,I-COM
30374,Sentence: 1819,AND,I-COM
30375,Sentence: 1819,CONSTRUCTION,I-COM
30376,Sentence: 1819,CONSULTANT,I-COM
30377,Sentence: 1819,JOINT,I-COM
30378,Sentence: 1819,STOCK,I-COM
30379,Sentence: 1819,COM,I-COM
30380,Sentence: 1819,",",O
30381,Sentence: 1819,BAC,B-COM
30382,Sentence: 1819,VIET,I-COM
30383,Sentence: 1819,TRADING,I-COM
30384,Sentence: 1819,AND,I-COM
30385,Sentence: 1819,CONSTRUCTION,I-COM
30386,Sentence: 1819,CONSULTANT,I-COM
30387,Sentence: 1819,JOINT,I-COM
30388,Sentence: 1819,STOCK,I-COM
30389,Sentence: 1819,COM,I-COM
30390,Sentence: 1819,",",O
30391,Sentence: 1819,CÔNG,B-COM
30392,Sentence: 1819,TY,I-COM
30393,Sentence: 1819,CỔ,I-COM
30394,Sentence: 1819,PHẦN,I-COM
30395,Sentence: 1819,TƯ,I-COM
30396,Sentence: 1819,VẤN,I-COM
30397,Sentence: 1819,XÂY,I-COM
30398,Sentence: 1819,DỰNG,I-COM
30399,Sentence: 1819,VÀ,I-COM
30400,Sentence: 1819,THƯƠNG,I-COM
30401,Sentence: 1819,MẠI,I-COM
30402,Sentence: 1819,BẮC,I-COM
30403,Sentence: 1819,VIỆT,I-COM
30404,Sentence: 1820,CÔNG,B-COM
30405,Sentence: 1820,TY,I-COM
30406,Sentence: 1820,TNHH,I-COM
30407,Sentence: 1820,TƯ,I-COM
30408,Sentence: 1820,VẤN,I-COM
30409,Sentence: 1820,THIẾT,I-COM
30410,Sentence: 1820,KẾ,I-COM
30411,Sentence: 1820,ĐẦU,I-COM
30412,Sentence: 1820,TƯ,I-COM
30413,Sentence: 1820,XÂY,I-COM
30414,Sentence: 1820,DỰNG,I-COM
30415,Sentence: 1820,CAO,I-COM
30416,Sentence: 1820,NAM,I-COM
30417,Sentence: 1821,CÔNG,B-COM
30418,Sentence: 1821,TY,I-COM
30419,Sentence: 1821,TNHH,I-COM
30420,Sentence: 1821,BẤT,I-COM
30421,Sentence: 1821,ĐỘNG,I-COM
30422,Sentence: 1821,SẢN,I-COM
30423,Sentence: 1821,JAE,I-COM
30424,Sentence: 1821,IL,I-COM
30425,Sentence: 1821,",",O
30426,Sentence: 1821,CÔNG,B-COM
30427,Sentence: 1821,TY,I-COM
30428,Sentence: 1821,TNHH,I-COM
30429,Sentence: 1821,BẤT,I-COM
30430,Sentence: 1821,ĐỘNG,I-COM
30431,Sentence: 1821,SẢN,I-COM
30432,Sentence: 1821,JAE,I-COM
30433,Sentence: 1821,IL,I-COM
30434,Sentence: 1821,",",O
30435,Sentence: 1821,CÔNG,B-COM
30436,Sentence: 1821,TY,I-COM
30437,Sentence: 1821,TNHH,I-COM
30438,Sentence: 1821,BẤT,I-COM
30439,Sentence: 1821,ĐỘNG,I-COM
30440,Sentence: 1821,SẢN,I-COM
30441,Sentence: 1821,JAE,I-COM
30442,Sentence: 1821,IL,I-COM
30443,Sentence: 1822,CÔNG,B-COM
30444,Sentence: 1822,TY,I-COM
30445,Sentence: 1822,TNHH,I-COM
30446,Sentence: 1822,MỘT,I-COM
30447,Sentence: 1822,THÀNH,I-COM
30448,Sentence: 1822,VIÊN,I-COM
30449,Sentence: 1822,TÂN,I-COM
30450,Sentence: 1822,KIM,I-COM
30451,Sentence: 1822,SƠN,I-COM
30452,Sentence: 1823,VIET,B-COM
30453,Sentence: 1823,THANG,I-COM
30454,Sentence: 1823,TRADE,I-COM
30455,Sentence: 1823,DEVELOPMENT,I-COM
30456,Sentence: 1823,COMPANY,I-COM
30457,Sentence: 1823,LIMITED,I-COM
30458,Sentence: 1823,",",O
30459,Sentence: 1823,VIET,B-COM
30460,Sentence: 1823,THANG,I-COM
30461,Sentence: 1823,TRADE,I-COM
30462,Sentence: 1823,DEVELOPMENT,I-COM
30463,Sentence: 1823,COMPANY,I-COM
30464,Sentence: 1823,LIMITED,I-COM
30465,Sentence: 1823,",",O
30466,Sentence: 1823,CÔNG,B-COM
30467,Sentence: 1823,TY,I-COM
30468,Sentence: 1823,TNHH,I-COM
30469,Sentence: 1823,PHÁT,I-COM
30470,Sentence: 1823,TRIỂN,I-COM
30471,Sentence: 1823,THƯƠNG,I-COM
30472,Sentence: 1823,MẠI,I-COM
30473,Sentence: 1823,VIỆT,I-COM
30474,Sentence: 1823,THẮNG,I-COM
30475,Sentence: 1824,VEGETABLES,B-COM
30476,Sentence: 1824,SAFETY,I-COM
30477,Sentence: 1824,ASSRANCE,I-COM
30478,Sentence: 1824,COMPANY,I-COM
30479,Sentence: 1824,LIMITED,I-COM
30480,Sentence: 1824,",",O
30481,Sentence: 1824,VEGETABLES,B-COM
30482,Sentence: 1824,SAFETY,I-COM
30483,Sentence: 1824,ASSRANCE,I-COM
30484,Sentence: 1824,COMPANY,I-COM
30485,Sentence: 1824,LIMITED,I-COM
30486,Sentence: 1824,",",O
30487,Sentence: 1824,CÔNG,B-COM
30488,Sentence: 1824,TY,I-COM
30489,Sentence: 1824,TNHH,I-COM
30490,Sentence: 1824,RAU,I-COM
30491,Sentence: 1824,AN,I-COM
30492,Sentence: 1824,TOÀN,I-COM
30493,Sentence: 1824,AN,I-COM
30494,Sentence: 1824,TÂM,I-COM
30495,Sentence: 1825,CÔNG,B-COM
30496,Sentence: 1825,TY,I-COM
30497,Sentence: 1825,TNHH,I-COM
30498,Sentence: 1825,VÀNG,I-COM
30499,Sentence: 1825,BẠC,I-COM
30500,Sentence: 1825,HÒA,I-COM
30501,Sentence: 1825,MỸ,I-COM
30502,Sentence: 1826,CÔNG,B-COM
30503,Sentence: 1826,TY,I-COM
